"site","cid","burn","east","north","ucid","dist","het3","het6","het8","tpi","slope","elev","max.ht","avg.ht","n","shrubs_n","gt25_n"
"NorthHam",197,1,626627.891769199,4760250.11827538,105197,31.6227766007634,22.3477096557617,0.173116013407707,0.00128780223894864,-0.0321148484945297,1.11401188373566,917.692077636719,0.3798828125,0.101070150732994,0,0,0
"NorthHam",314,1,626687.891769198,4760235.11827538,105314,40.3112887397167,3.5561511516571,0.142041444778442,0.00120243243873119,-0.0231773294508457,1.63732898235321,917.790405273438,0.5250244140625,0.0326412916183472,0,0,0
"NorthHam",338,1,626632.891769199,4760230.11827538,105338,15.8113882966819,980.287841796875,2.27883863449097,0.0196223724633455,0.0328987203538418,2.55633163452148,917.209899902344,1.513427734375,0.434198051691055,0,0,0
"NorthHam",243,1,626682.891769198,4760245.11827538,105243,47.4341649016422,9.84526634216309,0.167282566428185,0.00117148936260492,-0.0304277278482914,2.75327491760254,915.92138671875,0.38726806640625,0.0579955205321312,6,4,6
"NorthHam",210,1,626692.891769199,4760250.11827538,105210,55,333.979156494141,1.12462174892426,0.00956212915480137,0.0116375321522355,0.70150488615036,918.774658203125,1.04620361328125,0.150879770517349,1,1,1
"NorthHam",455,1,626692.891769198,4760215.11827538,105455,20.0000000009313,12.8545837402344,0.170871287584305,0.00120049878023565,0.00977817457169294,1.29823362827301,918.466186523438,0.30029296875,0.03476832062006,0,0,0
"NorthHam",179,1,626537.891769199,4760250.11827538,105179,41.2310562570801,2.65838050842285,0.084071934223175,0.000661297468468547,-0.00548685528337955,2.81927680969238,917.139709472656,0.39483642578125,0.0144416391849518,0,0,0
"NorthHam",281,1,626522.891769198,4760235.11827538,105281,35.355339059739,418.633422851562,0.864172637462616,0.00648119859397411,0.000173768465174362,1.26478970050812,918.139587402344,1.097900390625,0.186290472745895,0,0,0
"NorthHam",284,1,626537.891769198,4760235.11827538,105284,26.9258240368831,188.825347900391,0.414236813783646,0.0026221985463053,-0.00493326224386692,2.69474625587463,916.614135742188,0.82696533203125,0.130632370710373,2,2,2
"NorthHam",152,1,626577.891769198,4760255.11827538,105152,35.3553390602823,25.6349983215332,0.188715010881424,0.00132011726964265,0.0747248604893684,2.76097178459167,916.509521484375,0.3553466796875,0.0802317783236504,0,0,0
"NorthHam",327,1,626577.891769198,4760230.11827538,105327,11.1803398878113,8.20224857330322,0.174946621060371,0.0012474765535444,0.0100686075165868,1.35864007472992,918.036926269531,0.5841064453125,0.0313491635024548,0,0,0
"NorthHam",87,1,626602.891769198,4760265.11827538,10587,47.43416490109,28.7643737792969,0.149835601449013,0.00113346753641963,0.0216560550034046,1.8105993270874,917.167053222656,0.302001953125,0.0337809845805168,0,0,0
"NorthHam",272,1,626652.891769198,4760240.11827538,105272,29.1547594703134,45.7112007141113,0.415525048971176,0.0026801333297044,0.0439663492143154,1.84281373023987,917.668334960938,0.7432861328125,0.0761716216802597,0,0,0
"NorthHam",2,1,626527.891769199,4760275.11827538,1052,68.0073525454917,10.6991405487061,0.126055896282196,0.000888468290213495,0.0324727557599545,1.68130707740784,918.209411621094,0.3553466796875,0.0334210731089115,0,0,0
"NorthHam",298,1,626607.891769199,4760235.11827538,105298,18.0277563760284,13.0120506286621,0.365770071744919,0.00234266766346991,-0.0398105569183826,1.68753051757812,917.241516113281,0.5933837890625,0.0397432893514633,2,2,2
"NorthHam",6,1,626547.891769199,4760275.11827538,1056,60.4152298680981,15.3226699829102,0.194711118936539,0.00143283721990883,0.0428794175386429,0.934326887130737,917.939208984375,0.46575927734375,0.0613827221095562,0,0,0
"NorthHam",289,1,626562.891769199,4760235.11827538,105289,18.0277563767388,499.493927001953,1.94163453578949,0.017253452911973,0.177130088210106,2.64396262168884,918.396789550781,1.316650390625,0.345887988805771,0,0,0
"NorthHam",20,1,626617.8917692,4760275.11827538,10520,55.0000000009313,17.1298809051514,0.196709364652634,0.00138042960315943,0.0406130664050579,2.46697878837585,916.224487304688,0.342529296875,0.0584048107266426,0,0,0
"NorthHam",15,1,626592.891769198,4760275.11827538,10515,55.2268050868427,1048.89440917969,2.42619943618774,0.0180788896977901,-0.0184454210102558,2.02688598632812,918.641662597656,1.737060546875,0.417845875024796,0,0,0
"NorthHam",27,1,626652.891769199,4760275.11827538,10527,61.8465843823449,448.452056884766,1.55691468715668,0.0138338534161448,-0.0159776192158461,1.95743560791016,917.744934082031,1.4591064453125,0.276353061199188,0,0,0
"NorthHam",56,1,626627.891769198,4760270.11827538,10556,50.9901951365443,25.4710006713867,0.231321588158607,0.00167078420054168,0.0983211696147919,1.68394446372986,918.335021972656,0.298828125,0.0319502949714661,5,5,5
"NorthHam",34,1,626687.891769198,4760275.11827538,10534,77.6208734813601,4.81962490081787,0.150701463222504,0.00121363531798124,0.0401130020618439,2.17707324028015,916.362487792969,0.30975341796875,0.0656634271144867,0,0,0
"NorthHam",346,1,626672.891769198,4760230.11827538,105346,30.4138126514911,538.471374511719,1.13509356975555,0.00843681581318378,-0.0237499102950096,1.2747710943222,918.617492675781,1.07232666015625,0.174595728516579,0,0,0
"NorthHam",353,1,626532.8917692,4760225.11827538,105353,21.2132034355964,9.26091480255127,0.119850523769855,0.000988835003226995,-0.0198041740804911,2.58533310890198,915.953125,0.2601318359375,0.0132105983793736,0,0,0
"NorthHam",230,1,626617.8917692,4760245.11827538,105230,25,133.467391967773,0.814400196075439,0.00588945625349879,-0.0273305829614401,3.58575510978699,915.91259765625,1.0723876953125,0.154067516326904,0,0,0
"NorthHam",189,1,626587.891769198,4760250.11827538,105189,29.9999999990687,705.9677734375,2.59742331504822,0.0185553710907698,0.0117795998230577,1.38869321346283,918.754089355469,1.40911865234375,0.478313356637955,0,0,0
"NorthHam",205,1,626667.891769198,4760250.11827538,105205,46.0977222829541,31.5636653900146,0.507475078105927,0.00304673588834703,0.0448627807199955,2.41436958312988,917.817260742188,0.77960205078125,0.0560483187437057,0,0,0
"NorthHam",172,1,626677.891769198,4760255.11827538,105172,55.9016994383694,2.30234861373901,0.121829591691494,0.000841402914375067,-0.0274361055344343,2.07559776306152,917.509094238281,0.44927978515625,0.0194383710622787,0,0,0
"NorthHam",221,1,626572.891769199,4760245.11827538,105221,25.0000000018626,283.961700439453,0.938778460025787,0.00756830582395196,0.0484828539192677,0.512680768966675,918.80810546875,1.0899658203125,0.0797823965549469,2,2,2
"NorthHam",77,1,626552.8917692,4760265.11827538,10577,49.2442890090751,8.71688556671143,0.195860639214516,0.00133878318592906,-0.00297519564628601,1.37250471115112,917.938110351562,0.37530517578125,0.0232936199754477,7,7,7
"NorthHam",358,1,626557.891769199,4760225.11827538,105358,11.1803398857809,12.2826385498047,0.136745229363441,0.000943175808060914,0.00195296702440828,1.16291773319244,918.086364746094,0.44757080078125,0.0233642105013132,8,8,8
"NorthHam",159,1,626612.891769199,4760255.11827538,105159,35.3553390575164,13.447473526001,0.181806549429893,0.00125985802151263,-0.0311383549124002,2.36980485916138,918.638244628906,0.31976318359375,0.0370779745280743,6,6,6
"NorthHam",386,1,626522.891769198,4760220.11827538,105386,24.9999999992084,23.9384307861328,0.215415388345718,0.00151577941142023,-0.0500150360167027,0.93657648563385,918.126159667969,0.41436767578125,0.0455274656414986,4,4,4
"NorthHam",429,0,626562.891769199,4760215.11827538,105429,-11.1803398857809,0.964622914791107,0.0749238058924675,0.000546898925676942,-0.0252876188606024,1.72026968002319,917.44482421875,0.408447265625,0.0127349039539695,3,3,3
"NorthHam",399,0,626587.891769198,4760220.11827538,105399,-11.1803398871866,6.97487878799438,0.13999505341053,0.000973549322225153,0.0270724706351757,1.39829754829407,917.161743164062,0.37347412109375,0.0200179740786552,0,0,0
"NorthHam",532,0,626552.891769198,4760200.11827538,105532,-22.3606797763515,440.716033935547,1.08167862892151,0.00743586197495461,-0.0692644566297531,1.28247773647308,918.815612792969,1.07415771484375,0.187746778130531,3,3,3
"NorthHam",620,0,626642.891769198,4760190.11827538,105620,-30.4138126514337,488.180389404297,1.93665611743927,0.0154884541407228,0.0897450000047684,0.913750469684601,918.793395996094,1.4549560546875,0.408314108848572,0,0,0
"NorthHam",539,0,626587.891769199,4760200.11827538,105539,-30.4138126487734,448.223083496094,1.07969057559967,0.00807638373225927,0.100872598588467,0.649228632450104,918.625793457031,1.0704345703125,0.317823082208633,2,2,2
"NorthHam",396,0,626572.891769198,4760220.11827538,105396,-11.1803398878113,119.631477355957,0.497455716133118,0.00300071085803211,0.0119673125445843,2.58441185951233,918.349670410156,1.07421875,0.0719849020242691,5,5,5
"NorthHam",529,0,626537.8917692,4760200.11827538,105529,-14.1421356223315,23.9076404571533,0.198056355118752,0.00130235205870122,0.0264897327870131,1.41921520233154,917.631896972656,0.380126953125,0.0349903106689453,10,10,10
"NorthHam",595,0,626692.891769198,4760195.11827538,105595,-14.1421356229901,1076.88500976562,2.23178958892822,0.0171133410185575,0.0898907631635666,1.07895255088806,918.13525390625,1.6771240234375,0.424412280321121,9,9,9
"NorthHam",628,0,626682.8917692,4760190.11827538,105628,-14.9999999990687,2.1911301612854,0.0669586658477783,0.000498615496326238,-0.0163450669497252,0.933318555355072,918.306823730469,0.22119140625,0.00905891042202711,9,9,9
"NorthHam",617,0,626627.891769198,4760190.11827538,105617,-36.0555127561251,33.5477409362793,0.282628118991852,0.00176713999826461,-0.0399541966617107,0.780839323997498,917.974243164062,0.52142333984375,0.0557666420936584,13,13,13
"NorthHam",512,0,626627.891769199,4760205.11827538,105512,-24.9999999997206,14.2163333892822,0.213312819600105,0.00137241068296134,-0.0460622310638428,0.551284670829773,918.111145019531,0.49560546875,0.0630186423659325,10,10,8
"NorthHam",600,0,626542.891769198,4760190.11827538,105600,-24.9999999989755,5.5645432472229,0.0902009457349777,0.000704609439708292,0.0347624607384205,1.74059343338013,917.613586425781,0.20989990234375,-0.0101300487294793,5,5,5
"NorthHam",555,0,626667.891769198,4760200.11827538,105555,-15.8113883011732,9.09081649780273,0.123904310166836,0.000904925458598882,0.0522064827382565,0.682803332805634,918.098388671875,0.18951416015625,-0.0139379967004061,3,3,3
"NorthHam",611,0,626597.891769198,4760190.11827538,105611,-40.3112887404098,373.7177734375,1.78106474876404,0.0143910646438599,-0.022350812330842,1.33804595470428,919.031982421875,1.4339599609375,0.263053208589554,6,6,6
"NorthHam",444,0,626637.8917692,4760215.11827538,105444,-11.1803398849999,10.2734136581421,0.135223001241684,0.00101475941482931,0.00150357559323311,2.5984423160553,916.2265625,0.40771484375,0.0482773818075657,2,2,2
"NorthHam",597,0,626527.891769199,4760190.11827538,105597,-19.9999999981374,51.8498039245605,0.157373741269112,0.00113412854261696,-0.032890684902668,2.38744330406189,916.743103027344,0.4061279296875,0.0330065973103046,8,8,8
"NorthHam",603,0,626557.891769198,4760190.11827538,105603,-33.5410196611432,3.06202054023743,0.09656623005867,0.000674157461617142,-0.000961131940130144,1.41427171230316,917.905090332031,0.3035888671875,0.0162874143570662,10,10,10
"NorthHam",552,0,626652.8917692,4760200.11827538,105552,-20.6155281302906,17.3367118835449,0.186727806925774,0.00117791700176895,-0.0461795516312122,0.886228621006012,917.97265625,0.56207275390625,0.0389737077057362,0,0,0
"NorthHam",614,0,626612.891769199,4760190.11827538,105614,-44.7213595480174,38.4481468200684,0.187805667519569,0.00121106393635273,0.00494019547477365,0.578009128570557,918.217407226562,0.28765869140625,0.0175143145024776,8,8,8
"NorthHam",606,0,626572.891769198,4760190.11827538,105606,-38.0788655287692,7.21974468231201,0.119255542755127,0.000840980326756835,-0.0532001778483391,1.86874270439148,916.775207519531,0.50927734375,0.0332609750330448,5,5,5
"NorthHam",543,0,626607.891769198,4760200.11827538,105543,-33.5410196620803,198.204544067383,0.739273846149445,0.00494896480813622,0.168659776449203,1.90226638317108,918.7861328125,0.85540771484375,0.0702699571847916,9,9,9
"NorthHam",467,0,626577.8917692,4760210.11827538,105467,-19.9999999990687,9.0169849395752,0.14648100733757,0.00105724658351392,0.0526545271277428,2.17780232429504,916.618591308594,0.42303466796875,0.073594406247139,13,13,13
"NorthHam",471,0,626602.891769199,4760210.11827538,105471,-22.3606797756747,28.609281539917,0.175957813858986,0.001154261874035,-0.00495064118877053,0.903576850891113,918.26513671875,0.66888427734375,0.0370268784463406,3,3,3
"NorthHam",405,0,626617.891769199,4760220.11827538,105405,-15.8113882985594,0.928706049919128,0.0786151811480522,0.000542476365808398,-0.00786111690104008,0.994796097278595,917.699829101562,0.3592529296875,0.0112514281645417,4,4,4
"NorthHam",515,0,626642.891769199,4760205.11827538,105515,-15.8113883013205,1268.73583984375,2.4578800201416,0.0206533893942833,-0.0297155529260635,1.82570171356201,917.591125488281,1.649169921875,0.434704929590225,3,3,3
"NorthHam",500,0,626567.891769199,4760205.11827538,105500,-22.3606797748417,20.0927505493164,0.162440702319145,0.00111509743146598,-0.00550777837634087,1.44872844219208,918.371643066406,0.407958984375,0.0338608138263226,15,15,14
"NorthHam",461,0,626547.891769199,4760210.11827538,105461,-11.1803398881758,15.3937253952026,0.232478484511375,0.00159076985437423,0.0101677514612675,0.933190286159515,918.056945800781,0.59979248046875,0.0420200973749161,10,10,10
"NorthHam",623,0,626657.891769198,4760190.11827538,105623,-29.1547594738472,6.70646333694458,0.151143357157707,0.00104039954021573,-0.0202966425567865,1.53208887577057,917.6630859375,0.332275390625,0.0163676701486111,7,7,6
"PonyComplex1",321,1,605346.550316904,4788960.1663062,106321,88.6002257332745,5.97417974472046,0.134155616164207,0.000977608258835971,0.0582400932908058,2.63115501403809,1072.07336425781,0.35546875,0.0412088185548782,4,8,3
"PonyComplex1",167,1,605326.550316902,4788990.1663062,106167,60.8276253030588,0.118865549564362,0.0156204672530293,0.000130122542032041,-0.0704468488693237,1.9171177148819,1072.57958984375,0.0948486328125,0.00816856045275927,0,0,0
"PonyComplex1",411,1,605296.550316902,4788940.1663062,106411,35.3553390577139,2.70321130752563,0.059489693492651,0.000500510504934937,-0.0623413883149624,1.72811710834503,1072.56994628906,0.5126953125,0.0297564826905727,0,0,0
"PonyComplex1",261,1,605296.550316902,4788970.1663062,106261,38.0788655286928,1.66086709499359,0.0319425240159035,0.000298473285511136,0.0331325009465218,0.950317859649658,1072.95153808594,0.3441162109375,0.0184667762368917,0,0,0
"PonyComplex1",390,1,605316.550316904,4788945.1663062,106390,55.9016994375989,6.01656007766724,0.124986760318279,0.00112696597352624,0.00154881540220231,3.76296591758728,1072.47839355469,0.292236328125,0.0410939380526543,17,17,17
"PonyComplex1",74,1,605361.550316903,4789010.1663062,10674,95.1314879521533,87.0698547363281,1.19323027133942,0.0146413799375296,-0.111954428255558,2.03669738769531,1072.16125488281,1.1207275390625,0.142445489764214,0,1,0
"PonyComplex1",399,1,605361.550316903,4788945.1663062,106399,100.498756210375,1.66051733493805,0.0203974936157465,0.000166326499311253,-0.0696647986769676,2.76274418830872,1071.85620117188,0.1104736328125,0.0194828454405069,0,0,0
"PonyComplex1",532,1,605276.550316904,4788915.1663062,106532,15.0000000004657,0.10905797034502,0.0169396121054888,0.000139542113174684,-0.0288001205772161,2.3844428062439,1071.21203613281,0.12548828125,0.0117836901918054,0,0,0
"PonyComplex1",200,1,605366.550316903,4788985.1663062,106200,101.118742081106,1.52044880390167,0.0472213625907898,0.000412979337852448,0.0510458797216415,1.45660722255707,1072.47326660156,0.2298583984375,0.0229807682335377,4,4,4
"PonyComplex1",498,1,605356.550316904,4788925.1663062,106498,95.5248658728115,0.424043148756027,0.0290278159081936,0.000215768450289033,-0.00958821270614862,1.55613851547241,1071.72570800781,0.174072265625,0.0175997167825699,0,0,0
"PonyComplex1",615,1,605316.550316904,4788900.1663062,106615,57.0087712561209,0.225857496261597,0.012021710164845,0.000110893073724583,-0.0446708835661411,3.32804441452026,1070.93872070312,0.07861328125,0.00918782595545053,0,0,0
"PonyComplex1",539,1,605311.550316903,4788915.1663062,106539,50.0000000002328,303.330932617188,1.94794344902039,0.0200340673327446,0.131144776940346,3.00981712341309,1073.81762695312,1.067138671875,0.205204203724861,8,8,8
"PonyComplex1",164,1,605311.550316904,4788990.1663062,106164,46.0977222878282,0.355097860097885,0.0226123593747616,0.000228423828957602,0.0621913708746433,2.88722252845764,1072.02490234375,0.1370849609375,0.0201416481286287,0,0,0
"PonyComplex1",396,1,605346.550316903,4788945.1663062,106396,85.5862138426424,1.74129343032837,0.0792981907725334,0.000709969608578831,-0.0207173116505146,1.63767635822296,1072.09582519531,0.345703125,0.0282031539827585,2,2,2
"PonyComplex1",84,1,605286.550316902,4789005.1663062,10684,20.6155281288789,0.163410827517509,0.0219135116785765,0.000189113954547793,-0.0299399420619011,0.697993040084839,1073.01281738281,0.2054443359375,0.0127011658623815,0,0,0
"PonyComplex1",325,1,605246.550316902,4788955.1663062,106325,24.999999997206,0.221646025776863,0.0145130651071668,0.000131310502183624,0.00533224176615477,2.00654911994934,1071.68896484375,0.1304931640625,0.0151108056306839,0,0,0
"PonyComplex1",126,1,605246.550316904,4788995.1663062,106126,18.0277563766742,25.8222789764404,0.316426992416382,0.00217855162918568,0.0144520979374647,2.01737308502197,1073.43786621094,0.630859375,0.0281747654080391,0,0,0
"PonyComplex1",330,1,605266.550316902,4788955.1663062,106330,20.6155281285118,37.9703903198242,0.403901934623718,0.0033780497033149,-0.0256830118596554,1.21614444255829,1072.50500488281,0.6041259765625,0.0329075716435909,6,6,6
"PonyComplex1",595,1,605341.550316904,4788905.1663062,106595,80.6225774835631,2.00733709335327,0.0963366627693176,0.000772926781792194,0.0576216168701649,1.1818939447403,1073.33813476562,0.2060546875,0.0202455502003431,6,28,3
"PonyComplex1",623,1,605356.550316903,4788900.1663062,106623,96.176920308042,13.0382423400879,0.209373936057091,0.00131146190688014,-0.0783452242612839,1.69766199588776,1072.41467285156,0.2967529296875,0.0184561479836702,0,0,0
"PonyComplex1",612,1,605301.550316902,4788900.1663062,106612,42.7200187263697,70.5792388916016,0.75699508190155,0.00686486437916756,-0.0626334026455879,1.50012600421906,1071.92895507812,0.86328125,0.0950102433562279,0,0,0
"PonyComplex1",44,1,605336.550316904,4789015.1663062,10644,70.0000000010477,1.74543082714081,0.0435375310480595,0.000468335172627121,-0.0174220390617847,2.50909757614136,1071.12268066406,0.3902587890625,0.0163132753223181,0,0,0
"PonyComplex1",457,1,605276.550316902,4788930.1663062,106457,15.8113882990012,1.14031314849854,0.0267263520509005,0.000334434473188594,0.039038248360157,4.38448858261108,1070.3388671875,0.3939208984375,0.012096288613975,0,0,0
"PonyComplex1",182,1,605276.550316902,4788985.1663062,106182,15.0000000001164,51.1014099121094,0.846284031867981,0.00751352729275823,-0.0452370494604111,1.47795224189758,1072.27551269531,0.725341796875,0.0741984620690346,10,10,4
"PonyComplex1",269,1,605336.550316904,4788970.1663062,106269,76.1577310602441,0.375549674034119,0.027906771749258,0.000265162263531238,-0.0258129630237818,1.21308946609497,1071.95910644531,0.2818603515625,0.0214204974472523,10,10,6
"PonyComplex1",250,1,605246.550316903,4788970.1663062,106250,21.2132034350202,2.77633833885193,0.0466867163777351,0.000341358943842351,0.000783514464274049,1.64975798130035,1072.80419921875,0.40380859375,0.0192088652402163,0,0,0
"PonyComplex1",196,1,605346.550316902,4788985.1663062,106196,81.3941029806702,6.34998893737793,0.136971458792686,0.00108552083838731,-0.0264011509716511,2.509281873703,1072.43298339844,0.27392578125,0.018156735226512,0,0,0
"PonyComplex1",606,1,605271.550316902,4788900.1663062,106606,14.9999999996508,49.190372467041,0.669246554374695,0.00513734575361013,-0.0407550297677517,1.27655339241028,1072.91882324219,0.8116455078125,0.0801951065659523,0,0,0
"PonyComplex1",258,1,605281.550316903,4788970.1663062,106258,25.0000000009313,3.17796659469604,0.0460285358130932,0.000352332572219893,0.0163199324160814,1.61982393264771,1072.296875,0.301025390625,0.0266695190221071,0,0,0
"PonyComplex1",148,1,605356.550316902,4788995.1663062,106148,90.1387818864318,66.3638076782227,0.208564013242722,0.00138125498779118,-0.038560189306736,0.677996337413788,1072.880859375,0.671142578125,0.0321248844265938,0,0,0
"PonyComplex1",444,1,605336.550316902,4788935.1663062,106444,74.9999999983702,0.531729340553284,0.0265147499740124,0.00020864768885076,-0.00296105025336146,2.46726608276367,1072.17431640625,0.257080078125,0.0167257208377123,0,0,0
"PonyComplex1",383,1,605281.550316904,4788945.1663062,106383,22.3606797761433,192.600067138672,0.898970186710358,0.00947664584964514,0.0584173239767551,0.83177125453949,1073.39990234375,1.0322265625,0.0786011144518852,7,7,5
"PonyComplex1",11,1,605296.550316902,4789020.1663062,10611,30.4138126510318,6.66194581985474,0.135993897914886,0.000951281166635454,-0.0376268848776817,2.87911343574524,1072.0458984375,0.6787109375,0.0271705519407988,1,1,1
"PonyComplex1",26,1,605246.550316903,4789015.1663062,10626,20,23.2610893249512,0.177884146571159,0.00131288019474596,0.0507572703063488,1.28675937652588,1073.16833496094,0.2022705078125,0.0273972358554602,0,0,0
"PonyComplex1",275,1,605366.550316904,4788970.1663062,106275,104.403065090667,0.488285154104233,0.020424397662282,0.000169865175848827,0.00175941828638315,2.33395957946777,1072.16564941406,0.1414794921875,0.02192447707057,0,0,0
"PonyComplex1",8,1,605281.550316903,4789020.1663062,1068,15.8113883018727,0.311081379652023,0.0178843345493078,0.000177085981704295,-0.0381547324359417,1.42777168750763,1071.7109375,0.2435302734375,0.0177011024206877,0,0,0
"PonyComplex1",185,1,605291.550316904,4788985.1663062,106185,29.1547594756241,2.10653781890869,0.0506306290626526,0.000490225153043866,0.00655311765149236,0.959919989109039,1072.68762207031,0.3211669921875,0.0181670766323805,0,0,0
"PonyComplex1",314,1,605311.550316903,4788960.1663062,106314,55.9016994372865,93.6128845214844,0.664108693599701,0.00781109044328332,0.12382747977972,1.16462576389313,1073.99340820312,0.7598876953125,0.150104641914368,0,0,0
"PonyComplex1",609,1,605286.550316903,4788900.1663062,106609,29.1547594747855,0.210388451814651,0.0219188369810581,0.000167562189744785,-0.0322152599692345,0.96435421705246,1073.33435058594,0.097900390625,0.00807740539312363,0,0,0
"PonyComplex1",485,1,605291.550316903,4788925.1663062,106485,31.6227766002849,0.260898292064667,0.0149289760738611,0.000147304774145596,-0.0304323434829712,2.19802021980286,1071.37219238281,0.249755859375,0.0183020886033773,0,0,0
"PonyComplex1",87,1,605301.550316904,4789005.1663062,10687,35.3553390611878,28.608362197876,0.247595146298409,0.00156788900494576,-0.0213009342551231,1.32545161247253,1073.54821777344,0.6646728515625,0.0561774857342243,16,16,16
"PonyComplex1",335,1,605291.550316904,4788955.1663062,106335,36.0555127551565,0.708530187606812,0.041068609803915,0.0003554770082701,-0.0203521866351366,2.03777885437012,1073.14575195312,0.16796875,0.0166747160255909,0,0,0
"PonyComplex1",463,1,605306.550316902,4788930.1663062,106463,45.2769256894015,2.20061063766479,0.0519340857863426,0.000418909243308008,-0.05436110496521,1.74124884605408,1072.57885742188,0.371337890625,0.0258238594979048,26,26,24
"PonyComplex1",466,1,605321.550316904,4788930.1663062,106466,60.2079728937681,10.5688133239746,0.105249874293804,0.00120119994971901,-0.052305493503809,2.91256618499756,1072.06799316406,0.4163818359375,0.0349697917699814,0,0,0
"PonyComplex1",39,1,605311.550316903,4789015.1663062,10639,45.0000000001164,218.343841552734,1.42800271511078,0.0153868524357677,0.00333707197569311,1.27353227138519,1073.11010742188,1.25146484375,0.141725406050682,0,0,0
"PonyComplex1",241,1,605321.550316902,4788975.1663062,106241,60.4152298679729,39.8592147827148,0.431020826101303,0.00398333976045251,0.0795060619711876,2.50034737586975,1072.68896484375,0.6614990234375,0.106588989496231,0,0,0
"PonyComplex1",368,1,605331.550316903,4788950.1663062,106368,71.5891053154386,298.908172607422,2.46305704116821,0.0263729318976402,0.223820388317108,3.51141595840454,1072.50183105469,1.228515625,0.21133616566658,0,0,0
"PonyComplex1",255,1,605266.550316904,4788970.1663062,106255,15.8113883012837,0.364220529794693,0.0268340185284615,0.000225827301619574,-0.0589893646538258,2.86538791656494,1073.33728027344,0.0970458984375,0.0192558243870735,0,0,0
"PonyComplex1",91,1,605321.550316904,4789005.1663062,10691,55.2268050875805,14.1153945922852,0.0901288613677025,0.00076755287591368,-0.028612582013011,0.815085649490356,1072.76428222656,0.1624755859375,0.0182010494172573,0,0,0
"PonyComplex1",519,1,605336.550316904,4788920.1663062,106519,75.1664818924453,16.9321174621582,0.0992675647139549,0.000687659776303917,0.0609838888049126,0.675818026065826,1072.41955566406,0.41845703125,0.0596383847296238,37,37,36
"PonyComplex1",550,1,605366.550316902,4788915.1663062,106550,104.999999999069,0.315270483493805,0.0204945784062147,0.000216135042137466,-0.0378087759017944,1.43587708473206,1071.96923828125,0.2647705078125,0.0182833876460791,0,0,0
"PonyComplex1",567,1,605326.550316903,4788910.1663062,106567,65.1920240521158,3.26341509819031,0.0571116954088211,0.00044252080260776,0.00864805094897747,2.18014311790466,1073.38513183594,0.3389892578125,0.0202730484306812,0,0,0
"PonyComplex1",120,1,605341.550316903,4789000.1663062,106120,75.0000000010477,8.89101505279541,0.154510706663132,0.00121171097271144,0.0691593885421753,3.37089037895203,1072.87854003906,0.54150390625,0.0438779480755329,0,0,0
"PonyComplex1",22,1,605351.550316903,4789020.1663062,10622,85.1469318296867,26.1148281097412,0.45283517241478,0.00367457419633865,-0.106076911091805,1.34962284564972,1071.68054199219,0.6534423828125,0.0453600399196148,11,11,11
"PonyComplex1",429,0,605261.550316904,4788935.1663062,106429,-15.8113882990012,0.450647532939911,0.0156040349975228,0.000222873131860979,0.00305899325758219,1.35509371757507,1072.09143066406,0.2904052734375,0.0118498234078288,0,0,0
"PonyComplex1",30,0,605266.550316903,4789015.1663062,10630,-15.8113883018727,41.574634552002,0.496305406093597,0.00419898051768541,-0.0575607158243656,0.977602422237396,1072.71655273438,0.7447509765625,0.04488405585289,0,0,0
"PonyComplex1",529,0,605261.550316903,4788915.1663062,106529,-15.0000000004657,0.241988301277161,0.0284321513026953,0.000242367590544745,0.00168087449856102,1.34069347381592,1073.091796875,0.1376953125,0.0122724929824471,25,25,19
"PonyComplex1",450,0,605246.550316902,4788930.1663062,106450,-24.999999997206,0.165287271142006,0.0108308773487806,9.0491070295684e-05,0.0262350998818874,1.69328796863556,1071.65209960938,0.103515625,0.015254489146173,1,1,1
"PonyComplex1",105,0,605266.550316902,4789000.1663062,106105,-18.0277563774491,0.588572442531586,0.0133546739816666,0.000124550439068116,0.0298255160450935,4.33257007598877,1070.24963378906,0.1693115234375,0.0143190547823906,0,0,0
"PonyComplex1",179,0,605261.550316902,4788985.1663062,106179,-15.0000000001164,0.438171148300171,0.0199276469647884,0.000181728988536634,-0.0352054871618748,1.93351173400879,1071.64587402344,0.1763916015625,0.017723124474287,0,0,0
"PonyComplex1",551,0,605246.550316903,4788910.1663062,106551,-26.9258240356077,2.59880781173706,0.0337151773273945,0.000241347646806389,-0.00225086114369333,1.23134672641754,1072.61560058594,0.1007080078125,0.0219314340502024,0,0,0
"PonyComplex1",603,0,605256.550316902,4788900.1663062,106603,-14.9999999996508,1.85630965232849,0.0251842904835939,0.000214372208574787,-0.0352172814309597,2.13105082511902,1072.28430175781,0.2188720703125,0.0281055383384228,0,0,0
"PonyComplex2",321,1,618607.304897898,4790716.48272414,107321,45.0000000009313,1.47206556797028,0.0927313417196274,0.000653661612886935,0.0178217571228743,1.35902094841003,1498.18627929688,0.33447265625,0.0345765352249146,1,2,0
"PonyComplex2",411,1,618637.304897899,4790701.48272414,107411,21.213203436255,66.1943435668945,0.73527729511261,0.00462827598676085,0.0136695075780153,1.75262641906738,1499.35144042969,0.7078857421875,0.180077224969864,110,124,0
"PonyComplex2",261,1,618587.304897899,4790726.48272414,107261,45.27692568989,1.23416435718536,0.0820987448096275,0.000577911559958011,0.057550273835659,1.94571208953857,1498.14074707031,0.3968505859375,0.0267587546259165,118,171,3
