"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SouthTrail_5963","SouthTrail",0.5672607421875,0.205590848259817,"ARTR",0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5968","SouthTrail",1.1065673828125,0.402106910320072,"ARTR",0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5971","SouthTrail",0.89453125,0.258162024219928,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_6029","SouthTrail",1.1571044921875,1.32022494509874,"ARTR",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_6104","SouthTrail",0.119873046875,0.103264809413304,"ARTR",0.544,NA,NA,NA,NA,NA,NA,0,1,0,33
"SouthTrail_6223","SouthTrail",1.184814453125,1.84844009248081,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"SouthTrail_5398","SouthTrail",0.7821044921875,0.280692528338477,"ARTR",0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5465","SouthTrail",0.4639892578125,0.354855436973594,"ARTR",0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_5486","SouthTrail",1.0927734375,1.18504192135515,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_5490","SouthTrail",1.5244140625,1.35120438798731,"ARTR",0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5498","SouthTrail",1.06640625,1.09898791371961,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5632","SouthTrail",0.9622802734375,0.296025787727558,"ARTR",0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_5660","SouthTrail",0.868896484375,1.03640318135876,"ARTR",0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_5729","SouthTrail",1.0072021484375,0.454365162875547,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_5824","SouthTrail",1.0140380859375,0.346406497925273,"ARTR",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_6030","SouthTrail",0.1505126953125,0.0528840993920312,"ARTR",0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_6104","SouthTrail",0.119873046875,0.103264809413304,"ARTR",0.544,NA,NA,NA,NA,NA,NA,0,1,0,33
"SouthTrail_5448","SouthTrail",1.1187744140625,0.688119140899289,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5456","SouthTrail",0.9326171875,0.642745208770066,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5471","SouthTrail",1.200439453125,1.28987135006355,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5498","SouthTrail",1.06640625,1.09898791371961,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5539","SouthTrail",0.8331298828125,0.358297596796547,"ARTR",0.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5586","SouthTrail",0.8477783203125,0.651194148271315,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5625","SouthTrail",0.935302734375,0.742254935108576,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5660","SouthTrail",0.868896484375,1.03640318135876,"ARTR",0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SouthTrail_5698","SouthTrail",1.0211181640625,0.626473179105233,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5737","SouthTrail",0.7222900390625,0.456868552151718,"ARTR",0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5786","SouthTrail",1.0543212890625,1.22415738016389,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5884","SouthTrail",0.7896728515625,0.829873561382556,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5935","SouthTrail",0.9935302734375,1.6628763589124,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5948","SouthTrail",0.7088623046875,0.539480399960667,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
