"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SodaNaturalArea2_6204","SodaNaturalArea2",0.1163330078125,0.0369333758535504,"ARTR",0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6238","SodaNaturalArea2",0.145751953125,0.0617994109488791,"ARTR",0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6247","SodaNaturalArea2",0.123291015625,0.0442469154913852,"ARTR",0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6333","SodaNaturalArea2",0.1058349609375,0.032545251879128,"ARTR",0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6341","SodaNaturalArea2",0.1236572265625,0.0431498845064198,"ARTR",0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6356","SodaNaturalArea2",0.119384765625,0.0457096236714278,"ARTR",0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6369","SodaNaturalArea2",0.104736328125,0.0325452520410181,"ARTR",0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6371","SodaNaturalArea2",0.1302490234375,0.0500977474512183,"ARTR",0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6388","SodaNaturalArea2",0.1229248046875,0.0420528536251368,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6397","SodaNaturalArea2",0.1138916015625,0.03693337592631,"ARTR",0.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6426","SodaNaturalArea2",0.1085205078125,0.0354706677844661,"ARTR",0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6570","SodaNaturalArea2",0.117431640625,0.0398587917661644,"ARTR",0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6634","SodaNaturalArea2",0.1129150390625,0.0354706679900119,"ARTR",0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"SodaNaturalArea2_5887","SodaNaturalArea2",0.347900390625,0.232936241720381,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5960","SodaNaturalArea2",0.1148681640625,0.0369333757225832,"ARTR",0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_5966","SodaNaturalArea2",0.130126953125,0.0500977473875537,"ARTR",0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6042","SodaNaturalArea2",0.126953125,0.0442469157042069,"ARTR",0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6102","SodaNaturalArea2",0.1065673828125,0.032545252062846,"ARTR",0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
